Instance Date: 20090414

VehicleNumber---RequestNumber---MaxTravelTime---DisinfectionTime
    4              73               90             30

VehicleCapacity---VehicleLunchReadyTime---VehicleLunchDueTime---VehicleLunchDuration
    6                    750                    810                     60

LocationID---StaffDemand---SeatDemand---ReadyTime---DueTime---ServiceTime
    0            0              0          450        1230         0
    1            2            1.5          480         510        10
    2            2            2.5          490         550         3
    3            2            1.5          480         510         8
    4            2            1.5          550         610        10
    5            2            2.5          490         550        10
    6            2            2.5          480         540        10
    7            2            2.5          480         540        10
    8            2            1.5          510         600         8
    9            2            1.5          525         615         8
   10            2            1.5          480         500        10
   11            2            1.5          615         705         8
   12            2            1.5          490         550         3
   13            2            1.5          550         610         9
   14            2            2.5          785         845         3
   15            2            1.5          599         659         8
   16            2            2.5          765         825        10
   17            2              1          750        1200         8
   18            3            1.5          625         685         8
   19            3            1.5          626         686         8
   20            2              1          698         818         8
   21            2              1          480        1200         8
   22            2              1          480         750         8
   23            2            1.5          677         797         8
   24            2            2.5          775         835        10
   25            2              1          750        1200         8
   26            2              1          480        1200         8
   27            2            1.5          682         802         8
   28            2            2.5          681         741         8
   29            2            1.5          765         855         8
   30            2              3          686         806         8
   31            2              1          480        1200         8
   32            3              1          480         750         8
   33            2            1.5          835         895        10
   34            2            2.5          681         741         8
   35            2              1          899        1019         8
   36            2              1          480         750         8
   37            2              3          750        1200         8
   38            2              3          750        1200         8
   39            2              1          750        1200         8
   40            2              3          750        1200         8
   41            2              1          824         944         8
   42            2              3          859         979         8
   43            2              1          480        1200         8
   44            2              3          480        1200         8
   45            2              3          750        1200         8
   46            3              3          480        1200         8
   47            2            2.5          889         949         8
   48            2              3          480        1200         8
   49            2              3          823         943         8
   50            2            1.5          871         931         8
   51            3            2.5          899         959         8
   52            3              1          960        1080         8
   53            2              1          960        1080         8
   54            2              1          960        1080         8
   55            2            2.5          909        1029         8
   56            2              1          480        1200         8
   57            2              3          750        1200         8
   58            2              3          750        1200         8
   59            2              1          750        1200         8
   60            2              1          895        1045         8
   61            2              3          900        1050         8
   62            2              1          480        1200         8
   63            2              1          480        1200         8
   64            2            2.5          916         976         8
   65            2              3          750        1200         8
   66            2              1          480        1200         8
   67            2            1.5          917        1037         8
   68            2              3          990        1140         8
   69            2            2.5          866         926         8
   70            2              1          730         880         8
   71            2              1         1032        1182         8
   72            2              1         1020        1170         8
   73            2              3          480        1200         8
   74            2           -1.5          480         540         3
   75            2           -2.5          510         570         3
   76            2           -1.5          495         585         3
   77            2           -1.5          570         630         3
   78            2           -2.5          510         570         3
   79            2           -2.5          480         600         3
   80            2           -2.5          510         570         3
   81            2           -1.5          540         630         3
   82            2           -1.5          555         645         3
   83            2           -1.5          480         540         3
   84            2           -1.5          645         735         3
   85            2           -1.5          510         570         3
   86            2           -1.5          570         630         3
   87            2           -2.5          795         855         3
   88            2           -1.5          599         689        10
   89            2           -2.5          795         855         3
   90            2             -1          750        1200        10
   91            3           -1.5          625         705         9
   92            3           -1.5          626         706         9
   93            2             -1          698         838        10
   94            2             -1          480        1200         3
   95            2             -1          480         750         3
   96            2           -1.5          677         817         3
   97            2           -2.5          795         855         3
   98            2             -1          750        1200        10
   99            2             -1          480        1200        10
  100            2           -1.5          682         822         3
  101            2           -2.5          681         771        10
  102            2           -1.5          795         885         3
  103            2             -3          686         826         3
  104            2             -1          480        1200        10
  105            3             -1          480         750         9
  106            2           -1.5          855         915         3
  107            2           -2.5          681         771        10
  108            2             -1          899        1039        10
  109            2             -1          480         750        10
  110            2             -3          750        1200         3
  111            2             -3          750        1200        10
  112            2             -1          750        1200        10
  113            2             -3          750        1200         3
  114            2             -1          824         974        10
  115            2             -3          859        1009        10
  116            2             -1          480        1200         3
  117            2             -3          480        1200         3
  118            2             -3          750        1200         3
  119            3             -3          480        1200        10
  120            2           -2.5          889         969        10
  121            2             -3          480        1200        10
  122            2             -3          823         963        10
  123            2           -1.5          871         951        10
  124            3           -2.5          899         979         3
  125            3             -1          960        1100         3
  126            2             -1          960        1100        10
  127            2             -1          960        1100        10
  128            2           -2.5          909        1049        10
  129            2             -1          480        1200        10
  130            2             -3          750        1200        10
  131            2             -3          750        1200        10
  132            2             -1          750        1200         3
  133            2             -1          895        1075         3
  134            2             -3          900        1080         3
  135            2             -1          480        1200         3
  136            2             -1          480        1200        10
  137            2           -2.5          916         996        10
  138            2             -3          750        1200         3
  139            2             -1          480        1200         3
  140            2           -1.5          917        1057         3
  141            2             -3          990        1170         3
  142            2           -2.5          866         976        10
  143            2             -1          730         910         3
  144            2             -1         1032        1200         3
  145            2             -1         1020        1200         3
  146            2             -3          480        1200         3

Travel Time Between Locations
 0  9 12 11  5  8 40 13 11 11 12 11 11 11  6 11 13 11 11 11  0  0  0  0  7 11 11  0  0 11 14 11  0  9  0  0  0  0 11 11  0  0  0  0  0  0  0  0  0  0 11  0 12 12 12 14  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 11  0  0 11  0  0  0 14 16 11  0 11 11  0 14  0  8 11  8  9 11 11 11  0 39 10 11 18 14 11 13  6 11 15 10  7 12  5  7 11 13 14 11 11 11  6 11  5  9  9  6 11  6  7 13  7  6  5 20 11 11 12  7  8 11 11 11 11 40 11 11 11 11 
 9  0 15 12  8  6 43 17 12 12  7 12  8  9  7 12 11 12 12 12  9  9  9  9 11 12 12  9  9 12 12 12  9  9  9  9  9  9 12 12  9  9  9  9  9  9  9  9  9  9 12  9  8  8  8 12  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9 12  9  9 12  9  9  9 12 13 12  9 12 12  9 12  9 10  9 11  9 12 12 12  9 35  9 12 15 12 12 11  8 12 12 10  9  8  8  6 12 11 11 12 12 12  8 10  8  9  9  7  7  8  6 10  5  8  9 18 12 12  8  5 11 12 12 12 12 43 12 12 12 12 
12 15  0 11 11 15 37  3 11 11 13 11 11 12 13 11 11 11 11 11 12 12 12 12 12 11 11 12 12 11 19 11 12 11 12 12 12 12 11 11 12 12 12 12 12 12 12 12 12 12 11 12 14 14 14 19 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 11 12 12 11 12 12 12 19 21 11 12 11 11 12 15 12  9 12  4 10 11 11 11 12 38 11 11 20 19 11 11 12 11 13 10 10 14 11 10 11 13 12 11 11 11 12 13 11 11 11 13 12 12 14 19 14 12 13 26 11 11 14 14  4 11 11 11 11 37 11 11 11 11 
11 12 11  0  6 10 43 13  0  0  8  0  7  6  6  0  9  0  0  0 11 11 11 11  9  0  0 11 11  0 14  0 11  7 11 11 11 11  0  0 11 11 11 11 11 11 11 11 11 11  0 11  8  8  8 14 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11  0 11 11  0 11 11 11 14 16  0 11  0  0 11 10 11  6  6  7  5  0  0  0 11 34  4  0 18 14  0  9 10  0 12  6  7  8  6  8  0 11 11  0  0  0 10  9  6  7  7  6  8 10 10 13  8 10 11 19  0  0  8  8  7  0  0  0  0 43  0  0  0  0 
 5  8 11  6  0  7 41 11  6  6  9  6  7  7  4  6 11  6  6  6  5  5  5  5  4  6  6  5  5  6 15  6  5  6  5  5  5  5  6  6  5  5  5  5  5  5  5  5  5  5  6  5  9  9  9 15  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  5  6  5  5  6  5  5  5 15 16  6  5  6  6  5 12  5  6  7  8  6  6  6  6  5 35  5  6 18 15  6 11  4  6 12  7  7  9  0  2  6 10 11  6  6  6  5  9  0  6  6  4  8  4  6 13  6  4  7 20  6  6  9  6  8  6  6  6  6 41  6  6  6  6 
 8  6 15 10  7  0 43 14 10 10 11 10 11  9  6 10 14 10 10 10  8  8  8  8  7 10 10  8  8 10 13 10  8  9  8  8  8  8 10 10  8  8  8  8  8  8  8  8  8  8 10  8 11 11 11 13  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8  8 10  8  8 10  8  8  8 13 14 10  8 10 10  8 14  8 10  9 11  9 10 10 10  8 38  8 10 16 13 10 14  4 10 13 11  5 11  7  5 10 12 12 10 10 10  5 13  7  9  9  6 11  4  6 11  5  4  7 20 10 10 11  5 11 10 10 10 10 43 10 10 10 10 
40 43 37 43 41 43  0 37 43 43 38 43 42 41 40 43 37 43 43 43 40 40 40 40 40 43 43 40 40 43 46 43 40 41 40 40 40 40 43 43 40 40 40 40 40 40 40 40 40 40 43 40 39 39 39 46 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 40 43 40 40 43 40 40 40 46 48 43 40 43 43 40 40 40 40 41 40 40 43 43 43 40 24 40 43 49 46 43 37 41 43 40 42 42 39 41 41 43 39 39 43 43 43 41 40 41 41 41 40 41 41 42 44 42 41 40 52 43 43 39 42 40 43 43 43 43  0 43 43 43 43 
13 17  3 13 11 14 37  0 13 13 11 13 12 12 14 13  9 13 13 13 13 13 13 13 11 13 13 13 13 13 18 13 13 10 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 12 12 12 18 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 18 20 13 13 13 13 13 13 13  9 12  6  9 13 13 13 13 36 10 13 21 18 13  9 12 13 12  9 12 12 11 13 13 11 11 13 13 13 11 12 11 10 10 14 14 12 14 17 13 12 15 24 13 13 12 13  6 13 13 13 13 37 13 13 13 13 
11 12 11  0  6 10 43 13  0  0  8  0  7  6  6  0  9  0  0  0 11 11 11 11  9  0  0 11 11  0 14  0 11  7 11 11 11 11  0  0 11 11 11 11 11 11 11 11 11 11  0 11  8  8  8 14 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11  0 11 11  0 11 11 11 14 16  0 11  0  0 11 10 11  6  6  7  5  0  0  0 11 34  4  0 18 14  0  9 10  0 12  6  7  8  6  8  0 11 11  0  0  0 10  9  6  7  7  6  8 10 10 13  8 10 11 19  0  0  8  8  7  0  0  0  0 43  0  0  0  0 
11 12 11  0  6 10 43 13  0  0  8  0  7  6  6  0  9  0  0  0 11 11 11 11  9  0  0 11 11  0 14  0 11  7 11 11 11 11  0  0 11 11 11 11 11 11 11 11 11 11  0 11  8  8  8 14 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11  0 11 11  0 11 11 11 14 16  0 11  0  0 11 10 11  6  6  7  5  0  0  0 11 34  4  0 18 14  0  9 10  0 12  6  7  8  6  8  0 11 11  0  0  0 10  9  6  7  7  6  8 10 10 13  8 10 11 19  0  0  8  8  7  0  0  0  0 43  0  0  0  0 
12  7 13  8  9 11 38 11  8  8  0  8  6  4  8  8  5  8  8  8 12 12 12 12 10  8  8 12 12  8 12  8 12  3 12 12 12 12  8  8 12 12 12 12 12 12 12 12 12 12  8 12  1  1  1 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12  8 12 12  8 12 12 12 12 11  8 12  8  8 12  6 12  6  4 10  6  8  8  8 12 32  4  8 13 12  8  5 10  8  5  4  7  1  9  9  8  4  5  8  8  8 10  3  9  3  3  8  5 10  9  9  7 10 11 18  8  8  1  7 10  8  8  8  8 38  8  8  8  8 
11 12 11  0  6 10 43 13  0  0  8  0  7  6  6  0  9  0  0  0 11 11 11 11  9  0  0 11 11  0 14  0 11  7 11 11 11 11  0  0 11 11 11 11 11 11 11 11 11 11  0 11  8  8  8 14 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11  0 11 11  0 11 11 11 14 16  0 11  0  0 11 10 11  6  6  7  5  0  0  0 11 34  4  0 18 14  0  9 10  0 12  6  7  8  6  8  0 11 11  0  0  0 10  9  6  7  7  6  8 10 10 13  8 10 11 19  0  0  8  8  7  0  0  0  0 43  0  0  0  0 
11  8 11  7  7 11 42 12  7  7  6  7  0  5  7  7  9  7  7  7 11 11 11 11  9  7  7 11 11  7 14  7 11  4 11 11 11 11  7  7 11 11 11 11 11 11 11 11 11 11  7 11  7  7  7 14 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11  7 11 11  7 11 11 11 14 14  7 11  7  7 11 10 11  3  5  9  4  7  7  7 11 34  5  7 15 14  7  9  7  7  9  4  8  7  7  6  7  7  8  7  7  7  8  7  7  4  4  7  5  7  9 11  8  7  9 18  7  7  7  8  9  7  7  7  7 42  7  7  7  7 
11  9 12  6  7  9 41 12  6  6  4  6  5  0  7  6  6  6  6  6 11 11 11 11 10  6  6 11 11  6 13  6 11  2 11 11 11 11  6  6 11 11 11 11 11 11 11 11 11 11  6 11  3  3  3 13 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11  6 11 11  6 11 11 11 13 15  6 11  6  6 11  8 11  5  0  9  5  6  6  6 11 34  5  6 17 13  6  6  9  6  8  3  8  3  7  9  6  6  7  6  6  6  9  7  7  2  2  7  7  9  9 12  5  9 12 19  6  6  3  5  9  6  6  6  6 41  6  6  6  6 
 6  7 13  6  4  6 40 14  6  6  8  6  7  7  0  6  9  6  6  6  6  6  6  6  7  6  6  6  6  6 12  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  8  8  8 12  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 12 13  6  6  6  6  6  9  6  8  7  9  7  6  6  6  6 35  5  6 15 12  6  9  4  6  9  6  7  8  4  4  6  7  8  6  6  6  5 10  4  6  6  0  7  4  5 10  4  4  7 18  6  6  8  4  9  6  6  6  6 40  6  6  6  6 
