Instance Date: 20090406

VehicleNumber---RequestNumber---MaxTravelTime---DisinfectionTime
    5              79               90             30

VehicleCapacity---VehicleLunchReadyTime---VehicleLunchDueTime---VehicleLunchDuration
    6                    690                    750                     60

LocationID---StaffDemand---SeatDemand---ReadyTime---DueTime---ServiceTime
    0            0              0          450        1230         0
    1            2            2.5          540         600        10
    2            2            1.5          480         510         8
    3            2            2.5          490         550        10
    4            2            2.5          510         570        10
    5            2            1.5          480         540        10
    6            2            1.5          480         540        10
    7            2            1.5          530         590        10
    8            2            1.5          550         610         6
    9            2            1.5          500         560         3
   10            2              4          615         705         8
   11            2            2.5          570         630        10
   12            2            2.5          595         655        10
   13            2              3          510         600         8
   14            2            1.5          480         570         8
   15            2            1.5          495         585         8
   16            2            2.5          480         500        10
   17            2            1.5          480         510         8
   18            2              3          525         615         8
   19            2              3          540         690         8
   20            3            1.5          625         685         8
   21            2              1          480        1200         8
   22            2              1          480        1200         8
   23            2              3          750        1200         8
   24            2              1          480         750         8
   25            2              1          480         750         8
   26            3              3          675         765         8
   27            2              3          480         750         8
   28            2            1.5          770         830        21
   29            2              4          760         820         9
   30            2            1.5          684         744         8
   31            2              3          480         750         8
   32            2            2.5          680         740         8
   33            2            2.5          676         736         8
   34            2              1          720         840         8
   35            2            2.5          682         742         8
   36            2            2.5          750         810        10
   37            2            2.5          665         725         8
   38            2              1          750        1200         8
   39            2              3          480        1200         8
   40            2            1.5          669         789         8
   41            2              3          673         793         8
   42            2              1          480        1200         8
   43            2              1          750        1200         8
   44            2              1          750        1200         8
   45            2              1          735         855         8
   46            2            1.5          750        1200         8
   47            2              1          480        1200         8
   48            2            1.5          855         945         8
   49            2              1          750        1200         8
   50            2              1          768         888         8
   51            2              3          811         961         8
   52            2              1          480        1200         8
   53            3            2.5          865         925         8
   54            2            2.5          866         926         8
   55            3              1          940        1060         8
   56            3            1.5          869         929         8
   57            2              1          480        1200         8
   58            2              3          908        1028         8
   59            2              3          960        1080         8
   60            2              3          480        1200         8
   61            2            1.5          869         929         8
   62            2            1.5          869         929         8
   63            2              3          940        1060         8
   64            2              3          842         962         8
   65            2              3          750        1200         8
   66            2              1          871         991         8
   67            2              3          480        1200         8
   68            2              1          750        1200         8
   69            2            1.5          869         929         8
   70            2              1          941        1061         8
   71            2              1          750        1200         8
   72            3              1          750        1200         8
   73            2              3         1020        1170         8
   74            2              1          951        1101         8
   75            2              1          750        1200         8
   76            2              1         1034        1154         8
   77            2            1.5          938        1058         8
   78            2              1          750        1200         8
   79            2            2.5          540         600        10
   80            2           -2.5          570         630         3
   81            2           -1.5          495         585        10
   82            2           -2.5          510         570         3
   83            2           -2.5          540         600         3
   84            2           -1.5          510         570         3
   85            2           -1.5          510         570         3
   86            2           -1.5          570         630         3
   87            2           -1.5          570         630         3
   88            2           -1.5          510         570         3
   89            2             -4          645         735         3
   90            2           -2.5          630         690         3
   91            2           -2.5          645         705         3
   92            2             -3          540         630         3
   93            2           -1.5          510         600         3
   94            2           -1.5          525         615         3
   95            2           -2.5          480         540         3
   96            2           -1.5          495         585         3
   97            2             -3          555         645         3
   98            2             -3          540         720         3
   99            3           -1.5          625         705         6
  100            2             -1          480        1200        10
  101            2             -1          480        1200        10
  102            2             -3          750        1200        10
  103            2             -1          480         750         3
  104            2             -1          480         750         3
  105            3             -3          705         795         3
  106            2             -3          480         750         3
  107            2           -1.5          810         870         3
  108            2             -4          780         840         3
  109            2           -1.5          684         774        10
  110            2             -3          480         750         3
  111            2           -2.5          680         790        10
  112            2           -2.5          676         796        10
  113            2             -1          720         900        10
  114            2           -2.5          682         772        10
  115            2           -2.5          780         840         3
  116            2           -2.5          665         755        10
  117            2             -1          750        1200         3
  118            2             -3          480        1200        10
  119            2           -1.5          669         809         3
  120            2             -3          673         813         3
  121            2             -1          480        1200        10
  122            2             -1          750        1200        10
  123            2             -1          750        1200        10
  124            2             -1          735         885        10
  125            2           -1.5          750        1200        10
  126            2             -1          480        1200        10
  127            2           -1.5          885         975         3
  128            2             -1          750        1200        10
  129            2             -1          768         918        10
  130            2             -3          811         991         3
  131            2             -1          480        1200         3
  132            3           -2.5          865         955         3
  133            2           -2.5          866         956        10
  134            3             -1          940        1080         3
  135            3           -1.5          869         949         3
  136            2             -1          480        1200        10
  137            2             -3          908        1048        10
  138            2             -3          960        1100        10
