Instance Date: 20090326

VehicleNumber---RequestNumber---MaxTravelTime---DisinfectionTime
    6             130               90             30

VehicleCapacity---VehicleLunchReadyTime---VehicleLunchDueTime---VehicleLunchDuration
    9                    690                    750                     60

LocationID---StaffDemand---SeatDemand---ReadyTime---DueTime---ServiceTime
    0            0              0          450        1230         0
    1            2            2.5          520         580         3
    2            3            2.5          490         550         3
    3            2            1.5          480         540        10
    4            2              4          480         510         8
    5            2            1.5          480         500         8
    6            2            2.5          560         620        10
    7            2            2.5          540         600        10
    8            2            1.5          540         600        10
    9            2            1.5          490         550        10
   10            2            1.5          480         540        10
   11            2            1.5          480         540        10
   12            2            1.5          480         540        10
   13            2            1.5          490         550         3
   14            2            1.5          600         690         8
   15            2            1.5          560         620        10
   16            2            2.5          480         540        10
   17            2              3          540         690         8
   18            2              3          480        1200         8
   19            2              1          480        1200         8
   20            2              1          540         690         8
   21            2              3          480        1200         8
   22            2              1          540         690         8
   23            2              1          540         690         8
   24            2              1          540         690         8
   25            3              3          480        1200         8
   26            2              3          540         690         8
   27            2              1          480        1200         8
   28            2            1.5          586         646         8
   29            2              3          750        1200         8
   30            2            1.5          720         840         8
   31            2            1.5          637         697         8
   32            2            1.5          637         697         8
   33            2              3          480         750         8
   34            2              3          750        1200         8
   35            2            2.5          820         880        10
   36            2              1          750        1200         8
   37            2              3          480        1200         8
   38            2              1          480        1200         8
   39            2              1          480        1200         8
   40            2              3          480        1200         8
   41            2              1          480         750         8
   42            2              3          480         750         8
   43            2              1          750        1200         8
   44            2              1          750        1200         8
   45            2            1.5          637         697         8
   46            2            2.5          745         805         9
   47            2            2.5          775         835         3
   48            2              3          480        1200         8
   49            2            2.5          669         729         8
   50            2              1          750        1200         8
   51            2              3          750        1200         8
   52            3              1          750        1200         8
   53            2            2.5          686         746         8
   54            2            1.5          670         730         8
   55            2            2.5          755         815         3
   56            2            1.5          670         790         8
   57            2            2.5          671         731         8
   58            2              3          750        1200         8
   59            3              3          765         855         8
   60            2            1.5          765         855         8
   61            3            2.5          669         729         8
   62            3            2.5          668         728         8
   63            3              3          750        1200         8
   64            2              3          750        1200         8
   65            2              4          780         840        10
   66            2              1          480        1200         8
   67            2            1.5          795         885         8
   68            2            1.5          765         855         8
   69            2              1          480        1200         8
   70            2              1          780         930         8
   71            2              1          480         750         8
   72            2              1          750        1200         8
   73            2              3          480        1200         8
   74            2              3          480        1200         8
   75            2              3          480        1200         8
   76            2              1          480        1200         8
   77            2              1          750        1200         8
   78            2              1          480        1200         8
   79            2              3          480        1200         8
   80            2              1          750        1200         8
   81            2              3          750        1200         8
   82            2              3          480        1200         8
   83            2              1          750        1200         8
   84            3            2.5          913         973         8
   85            2              3          750        1200         8
   86            2              1          480        1200         8
   87            2              3          480        1200         8
   88            2              1          750        1200         8
   89            2              1          960        1080         8
   90            2              3          960        1080         8
   91            2              3          480        1200         8
   92            2              1          750        1200         8
   93            2              3          960        1080         8
   94            2              1          925        1045         8
   95            2              3          885        1005         8
   96            3            1.5          870         930         8
   97            2            1.5          870         930         8
   98            2            1.5          870         930         8
   99            2            1.5          892        1012         8
  100            2            1.5          896        1016         8
  101            2              3          480        1200         8
  102            2              3          480        1200         8
  103            3              3          480        1200         8
  104            2              1          750        1200         8
  105            2              1          750        1200         8
  106            2              4          891         951         8
  107            2            1.5          869         929         8
  108            2            1.5          869         929         8
  109            2            1.5          870         930         8
  110            2            1.5          868         928         8
  111            2              3          750        1200         8
  112            2            2.5          923         983         8
  113            2              3          960        1080         8
  114            2              1          480        1200         8
  115            2              3          984        1104         8
  116            3              1         1025        1145         8
  117            3              1          480        1200         8
  118            2              3          956        1076         8
  119            2              1          480        1200         8
  120            2              1         1006        1156         8
  121            2              3          994        1144         8
  122            2              3          750        1200         8
  123            2              1          750        1200         8
  124            2            1.5          922        1042         8
  125            2              3          750        1200         8
  126            2            1.5          923        1043         8
  127            2              1          960        1110         8
  128            2              1          750        1200         8
  129            2              1          750        1200         8
  130            2            2.5          630         690        10
  131            2           -2.5          540         600         3
  132            3           -2.5          510         570         3
  133            2           -1.5          510         570         3
  134            2             -4          495         585         3
  135            2           -1.5          480         570         3
  136            2           -2.5          600         660         3
  137            2           -2.5          570         630         3
  138            2           -1.5          570         630         3
  139            2           -1.5          510         570         3
  140            2           -1.5          510         570         3
  141            2           -1.5          510         570         3
  142            2           -1.5          510         570         3
  143            2           -1.5          510         570         3
  144            2           -1.5          630         720         3
  145            2           -1.5          600         660         3
  146            2           -2.5          510         570         3
  147            2             -3          540         720         3
  148            2             -3          480        1200        10
  149            2             -1          480        1200        10
  150            2             -1          540         720         3
  151            2             -3          480        1200        10
  152            2             -1          540         720         3
  153            2             -1          540         720         3
  154            2             -1          540         720         3
  155            3             -3          480        1200         3
  156            2             -3          540         720         3
  157            2             -1          480        1200        10
  158            2           -1.5          586         666        10
  159            2             -3          750        1200        10
  160            2           -1.5          720         860        10
  161            2           -1.5          637         727        10
  162            2           -1.5          637         727        10
  163            2             -3          480         750        10
  164            2             -3          750        1200        10
  165            2           -2.5          840         900         3
  166            2             -1          750        1200         3
  167            2             -3          480        1200         3
  168            2             -1          480        1200         3
