Instance Date: 20090309

VehicleNumber---RequestNumber---MaxTravelTime---DisinfectionTime
    6              96               90             30

VehicleCapacity---VehicleLunchReadyTime---VehicleLunchDueTime---VehicleLunchDuration
    9                    675                    735                     60

LocationID---StaffDemand---SeatDemand---ReadyTime---DueTime---ServiceTime
    0            0              0          450        1230         0
    1            2              1          720         840         8
    2            2            2.5          580         640        10
    3            2            2.5          570         630        10
    4            2            2.5          535         595         3
    5            2            1.5          480         540        10
    6            2            1.5          480         540        10
    7            2            1.5          480         510        10
    8            2            1.5          480         540        10
    9            2            1.5          480         540        10
   10            2            1.5          490         550        10
   11            2            1.5          495         585         8
   12            2              1          480         750         8
   13            2              1          480        1200         8
   14            2              1          480        1200         8
   15            2              1          480        1200         8
   16            2              3          480        1200         8
   17            2            1.5          480         540        18
   18            2              4          480         510         8
   19            2            1.5          495         585         8
   20            2              3          600         720         8
   21            2              1          600         720         8
   22            2              1          750        1200         8
   23            2            2.5          592         652         8
   24            2              1          480         750         8
   25            2            1.5          621         681         8
   26            2              1          480        1200         8
   27            2              1          480        1200         8
   28            3              3          480        1200         8
   29            2              3          480         750         8
   30            2              3          750        1200         8
   31            2            1.5          650         770         8
   32            3              3          750        1200         8
   33            2              4          870         930        10
   34            3            2.5          671         731         8
   35            2              1          750        1200         8
   36            2              3          480         750         8
   37            2              3          480         750         8
   38            2              1          750        1200         8
   39            2            1.5          750         840         8
   40            2            1.5          594         654         8
   41            2            1.5          760         880         8
   42            2              3          480        1200         8
   43            2              1          750        1200         8
   44            2              3          750        1200         8
   45            2            2.5          672         732         8
   46            2            2.5          885         975         8
   47            2              3          720         870         8
   48            3              4          672         732         8
   49            2              3          480        1200         8
   50            2              1          750        1200         8
   51            2              3          750        1200         8
   52            2              3          480        1200         8
   53            3              1          750        1200         8
   54            2              3          750        1200         8
   55            2              1          796         916         8
   56            2              1          750        1200         8
   57            2              1          750        1200         8
   58            2              1          480        1200         8
   59            2              1          750        1200         8
   60            2            1.5          810         900         8
   61            2            1.5          765         855         8
   62            2            1.5          795         885         8
   63            2              3          750        1200         8
   64            2              3          750        1200         8
   65            2            1.5          833         893         8
   66            2              1          905        1055         8
   67            2              1          480        1200         8
   68            2            1.5          893        1013         8
   69            2              3          480        1200         8
   70            2              1          960        1080         8
   71            3              1          960        1080         8
   72            2              3          960        1080         8
   73            2              1          750        1200         8
   74            2              3          960        1080         8
   75            3              1          960        1080         8
   76            2              1          960        1080         8
   77            2            1.5          893        1013         8
   78            2              1          934        1054         8
   79            2              3          900        1020         8
   80            2              1          750        1200         8
   81            2              1          898        1018         8
   82            2            1.5          833         893         8
   83            2            1.5          836         896         8
   84            2            1.5          833         893         8
   85            2              1          480        1200         8
   86            2              1          947        1097         8
   87            2            1.5          928        1048         8
   88            2              4          903         963         8
   89            2              1          960        1080         8
   90            2              4          961        1081         8
   91            2              3          750        1200         8
   92            2              1          480        1200         8
